term,sessionPeriod,sessionTimes,meetingTimes,agendaNo,billName,docUrl,selectTerm,
08,02,11,,16,本院委員江惠貞等17人臨時提案，針對環保標章制度於81年行政院公告實施後，已有8290件產品獲頒第一類環保標章，405件產品通過第二類環境保護產品審查。然而，自行政院環保署綠色生活資訊網中所提供的資料，目前第一類產品僅有3895筆為有效的產品，占累積件數46.9%、第二類產品僅110筆為有效商品，占累積件數27.1%，表示環保標章的續約率普遍不高，均不及五成。究其原因，民眾並未充分接收與瞭解環保標章所隱含資訊、而廠商也未看見環保標章替其產品增添額外效益，自然對申請標章興趣缺缺。本席建請行政院環保署等相關單位，針對環保標章之推廣政策進行檢討，透過定期公布相關產品申請情況、舉辦同類型產品評比等方式，不僅可讓民眾逐步認識與認同環保標章的意義，也成為購買的參考指標，提高廠商申請標章的誘因，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/08/02/11-1011204/0802111011204_016.doc,all,
08,02,11,,17,本院委員陳碧涵、蔣乃辛、呂玉玲、邱文彥、徐欣瑩、吳宜臻等27人臨時提案，為有效利用客家文化園區現有之表演場地，用以推廣客家藝文活動，使其更具延伸性，也藉此活絡觀光產業之內容，爰此，建請客家委員會，審慎研擬發展客家定目劇的可能性，整合現有成熟的客家藝文團隊，固定安排於「六堆」及「苗栗客家文化園區」內演出，藉由固定地點、固定時間及幾項不同類型的演出方式，以「整體」的概念，結合各方資源，形成客家文化園區特有的展演活動，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/08/02/11-1011204/0802111011204_017.doc,all,
08,02,11,,18,本院委員蔣乃辛、江啟臣、王育敏、江惠貞等23人臨時提案，針對聯合國統計資料，全球每年有300萬噸的農藥灑在地球表面，而只有0.1%的農藥可殺死害蟲，其餘的農藥都滲進土裡、流進水裏，都透過食物和水，進入人類和所有物種的身體裏，而監察院的報告顯示，台灣農藥使用是美國的5.5倍，日本的2倍，韓國的3倍，是全球農藥使用排行前五名；監察院「農藥濫用影響國人健康及生態環境」調查，發現台灣核准使用的農藥多達539種，違法進口、製造、販售的偽劣「黑心」農藥，更在市面到處流竄。可見台灣農藥與化學肥料的誤用與濫用的情形嚴重，部分菜農甚至使用「農藥雞尾酒」降低抗藥性，結果曾有單一蔬菜被檢出高達12種農藥殘留，如有致癌物與會引發生殖發育病變的農藥混合使用，結果混合後的毒性，可高過單獨使用的500倍以上。因此，傳統市場的蔬果所殘留的農藥，若長期攝食，體內累積的不當化學成分，對國人健康有極大的潛在危險性。為讓國人吃得健康、吃得安心，本席等要求行政院大力推廣種植有機蔬果；加強非法農藥進口的查緝；嚴審農藥行開設的資格限制與農藥買賣的管制；建立處方箋購買農藥的管理機制，將非法農藥納入檢測範圍；增加農藥安全使用的宣導與說明，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/08/02/11-1011204/0802111011204_018.doc,all,
08,02,11,,19,本院委員吳育昇、江惠貞、盧秀燕等23人臨時提案，有鑒於全台共有1513萬輛機車，政府希望機車族能在車牌上黏貼「排氣定檢合格標籤」與「強制汽車責任保險標章」，以利執行公務之稽查人員辨識。反觀汽車族群車牌，政府卻未進行同等宣導要求。本席認為環保署與金管會應本著簡政便民、善用網路電子科技，廢除現行核發機車定檢標籤與保險標章。未來透過電腦、PDA或智慧型手機進行網路連線，車輛是否通過「排氣定期檢驗」與參加「強制汽車責任保險」，可與駕照、行照電腦系統結合勾稽，不論是警方或稽查人員於攔檢查察時，即可登錄資料庫查詢，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/08/02/11-1011204/0802111011204_019.doc,all,
08,02,11,,20,本院委員盧秀燕、江惠貞、楊玉欣等21人臨時提案，有鑑於近6年來數據反映學生吸毒人數翻倍，尤其是三級毒品使用量暴升10倍，加上日前在新竹、苗栗均有破獲校園販毒集團及校園幫派組織，在在顯示毒品已經大肆入侵校園，為杜絕毒品進入校園毒害下一代，本席特提案建請教育部及警政署針對毒品、幫派入侵校園之情況，完整建構長期聯繫的平台與網路，與校方共同加強掌握學生狀況，並請教育部儘速研擬計畫增加各學校學生尿液檢查次數及加強反毒宣導，並配合各校針對吸毒可能性較高之學生建立追蹤名冊，加強校方輔導、警方追蹤，以及早發現學生使用毒品之狀況以便後續追蹤輔導、治療並將毒品徹底趕出校園，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/08/03/04-1020319/0803041020319_027.doc,all,
08,02,11,,21,本院委員黃志雄、江惠貞、蔣乃辛等20人臨時提案，鑒於目前行政規費收取項目繁多，其規費收取雖為使用者付費之精神，然部分行政機關辦理業務之行政規費卻偏高，與實際成本價格不符，如稅捐、戶政、監理等機關其所收取的費用皆有過高之疑慮，顯見其費用標準與規費法之立法精神有所違背，爰此建請行政院應全面檢討各類規費必要性，並針對各項費用進行全面調降，以達公平正義及使用者付費精神，請公決案。,http://misq.ly.gov.tw/MISQ/docu/201212/1011204089902400_120419001.doc,all,
08,02,11,,22,本院委員鄭麗君等11人臨時提案，針對台電公司近五年績效獎金之發放，存在預算未編列，卻有數十億獎金併入決算以規避立法院審議之情事。台電公司從96年到100年，在提交立法院審議的預算書中，連續5年以預期虧損為由，將績效獎金提列為0，再以虧損係配合政府政策，編列巨額績效獎金發放且併決算處理，五年共發放近200億元，侵害憲法所保障之立法院預算審議權甚巨。據聞今年度之獎金發放額度將於近期定案，行政院應責成包括台電公司在內之營業基金，自下一年度起若欲發放績效獎金，必須於預算中編列，提交立法院進行審議，不得再以預期虧損但配合政策為由逕行併入決算處理，規避立法院之審議，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/08/02/11-1011204/0802111011204_022.doc,all,
08,02,11,,23,本院委員簡東明等29人臨時提案，鑑於教育部、行政院原住民族委員會雖投資大量經費，欲搶救母語教學，希望能「往下紮根」，但成效不佳，顯見方式有誤。因此，本席爰提案建請教育部、原民會能研擬強化「家庭共同學習方式」輔助現行「升學加分方式」，使「族語教育」得以深入部落及家庭，並深化學童學習母語環境，防止學童「考上就丟」，以搶救族語教育，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/08/02/12-1011211/0802121011211_028.doc,all,
08,02,11,,24,本院委員劉櫂豪、吳秉叡等17人臨時提案，針對台東縣醫療院所護理人員不足以及流動率過高，影響台東就醫品質及護理服務效率，且台東縣各大專院校卻無招收護理（科）系學生以培育在地專才，為提升偏遠地區之醫療服務品質，降低護理人員流動率，建請行政院儘速協助台東專科學校增設護理（科）系，並准予增加招生員額及師資，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/08/02/11-1011204/0802111011204_024.doc,all,
08,02,11,,25,本院委員鄭汝芬、江惠貞、楊玉欣、林明溱等22人臨時提案，根據馬偕醫院的研究顯示，乙型鏈球菌已經取代大腸桿菌，成為台灣新生兒腦膜炎的頭號殺手，台灣孕婦帶有乙型鏈球的帶菌率約18%，雖然新生兒的感染率只有1‰，但是新生兒一旦感染，死亡率大約是10%至13%，而且感染後，有神經系統後遺症的約為15%，並且需要長期的醫療照顧，而乙型鏈球菌篩檢之補助，從今年4月15日開始，每名孕婦補助500元，但目前特約補助的醫療院所為416家，仍有部分醫療院所可能收取差價，要求行政院應儘速擴大特約補助醫療院所的家數，以保障新生兒之健康，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/08/02/11-1011204/0802111011204_025.doc,all,
08,02,11,,26,本院委員邱志偉、李昆澤、邱議瑩、許智傑、林岱樺、管碧玲等20人臨時提案，鑒於北高雄有四、五十萬民眾，然現今高雄捷運只興建至南岡山站（R24），無法有效達到輸運及便民之目的。為落實照顧北高雄民眾，提供完善的運輸環境，建請主管機關優先核定高雄捷運路竹延伸段第一階段南岡山站（R24）至岡山車站（RK1）之興建工程，以利地方經濟及各項發展，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/08/02/12-1011211/0802121011211_034.doc,all,
08,02,11,,27,本院委員黃偉哲等11人臨時提案，鑒於民眾消費型態改變，從店面通路逐漸轉往網路通路，消費者進行網路購物時，有時僅有網頁的產品介紹，實際收到商品時，卻發現商品外盒包裝或容器沒有完整的產品標示。故建請行政院消保處等相關主管機關，加強網路通路的外包裝標示稽查，以利民眾使用網路購物產品的安全性，請公決案。,http://misq.ly.gov.tw/MISQ/docu/201212/1011204089903500_120518231.doc,all,
08,02,11,,28,本院委員呂玉玲等25人臨時提案，鑑於外交部辦理國人護照業務，護照規費為每本新台幣1600元期效為10年。但未滿14歲者、男子年滿14歲之日至年滿15歲當年12月31日及男子年滿15歲之翌年1月1日起，未免除兵役義務，尚未服役致護照效期縮減者，每本收費新台幣1200元，期效三年。而依目前我國教育之普及，服役平均年齡約21歲，若就讀到研究所或博士班，服役年齡，更可能拉長至32歲，我國每年役男人數約10萬人，未役人數約兩百萬人，每年出國旅遊觀光之役男人數不計其數，惟役男護照期效過短收費過高不符合比例原則，導致多數役男每隔三年必須更換一次護照，徒增麻煩，爰此特提案要求行政院研議降低役男護照之規費至新台幣400元，以符合護照規費之合理化，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/08/02/11-1011204/0802111011204_028.doc,all,
08,02,11,,29,本院委員楊應雄等19人臨時提案，有鑑於金門水源長期不足，自來水水質不佳，甚至有水庫近來因少雨而乾涸見底，已嚴重威脅金門鄉親的民生用水以及觀光產業發展，若不解決，根據經建會的「金馬中長期經濟發展規劃」報告中警告，2016年金門恐將無水可用。而中央政府迄今對金門地區水質及水源之改善作為效果始終不彰，亦乏根本解決之對策。事實上，經評估金門自大陸引水最符經濟效益，復業有具體之供水路線規劃，係務實又可行可久之計。爰此，建請行政院應儘速同意並協助金門架設兩岸自來水管路，從大陸引水至金門，以紓解缺水之困，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/08/02/11-1011204/0802111011204_029.doc,all,
08,02,11,,30,本院委員吳宜臻、邱志偉、邱議瑩、陳其邁、林岱樺、黃偉哲、蕭美琴等18人臨時提案，鑒於台灣歷史的書寫要有多元族群觀點，而書寫建構台灣歷史的這項社會工程上客家不能缺席與噤聲，客家委員會應專案研究1895年後日治時期客家反抗事件歷史並與有關部會合作推動納入國民教育教材、研議制定「客家守護鄉土日」等彰顯史實重要性之相關政策作為，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/08/02/11-1011204/0802111011204_030.doc,all,
